Date,Open,High,Low,Close,Adj Close,Volume
2020-11-25,1.010488,1.010752,0.993542,0.999572,0.999572,3758727
2020-11-26,0.999360,1.022774,0.982691,1.000441,1.000441,16210370
2020-11-27,1.000106,1.003605,0.994698,0.999515,0.999515,4086973
2020-11-28,0.999476,1.004033,0.995601,0.999325,0.999325,3721757
2020-11-29,0.999246,1.001828,0.997059,0.999641,0.999641,856953
2020-11-30,0.999629,1.001512,0.987902,0.997708,0.997708,2663924
2020-12-01,0.996880,1.006454,0.991093,0.999963,0.999963,9102664
2020-12-02,1.000168,1.003055,0.995118,0.999860,0.999860,2346373
2020-12-03,0.999831,1.002302,0.995493,0.999795,0.999795,3813307
2020-12-04,0.999849,1.002200,0.989070,1.000692,1.000692,4671524
2020-12-05,1.000829,1.001630,0.996319,1.000375,1.000375,3255120
2020-12-06,1.000370,1.002412,0.999122,1.000808,1.000808,3435634
2020-12-07,1.000864,1.001453,0.999136,1.000214,1.000214,2550538
2020-12-08,1.000240,1.002581,0.995308,0.999453,0.999453,5183315
2020-12-09,0.999402,1.001580,0.994815,0.999454,0.999454,7156472
2020-12-10,0.999435,1.001125,0.995817,1.000508,1.000508,6486807
2020-12-11,1.000701,1.001470,0.995960,0.998604,0.998604,15755474
2020-12-12,0.998607,1.001252,0.992507,0.999485,0.999485,3976835
2020-12-13,0.999464,1.000626,0.996589,0.998439,0.998439,793156
2020-12-14,0.998697,1.000263,0.996411,0.999884,0.999884,2752776
2020-12-15,0.999877,1.000585,0.996476,0.999384,0.999384,1831152
2020-12-16,0.999343,1.002026,0.989560,0.997327,0.997327,6826785
2020-12-17,0.997350,1.002125,0.989330,0.998227,0.998227,18132243
2020-12-18,0.998112,1.000416,0.994010,0.998105,0.998105,9175015
2020-12-19,0.998071,1.001020,0.989426,0.999224,0.999224,5803228
2020-12-20,0.999315,0.999536,0.987632,0.997402,0.997402,4883891
2020-12-21,0.997026,1.000008,0.992071,0.998085,0.998085,11957192
2020-12-22,0.998426,0.999284,0.989615,0.996369,0.996369,14616395
2020-12-23,0.996349,1.000037,0.933764,0.998898,0.998898,18677853
2020-12-24,0.998154,1.002798,0.990577,0.995724,0.995724,12861525
2020-12-25,0.995398,1.001638,0.994449,0.998625,0.998625,10032425
2020-12-26,0.998359,1.001718,0.991846,0.997879,0.997879,5776735
2020-12-27,0.997990,1.002515,0.991366,0.999721,0.999721,17643296
2020-12-28,0.999209,1.001405,0.994469,0.998245,0.998245,17354535
2020-12-29,0.998036,1.000138,0.920846,0.997457,0.997457,16529542
2020-12-30,0.997505,0.999639,0.792856,0.851400,0.851400,1438686
2020-12-31,0.851448,1.002939,0.842960,0.997304,0.997304,6708078
2021-01-01,0.997303,1.006055,0.989530,1.001797,1.001797,2823175
2021-01-02,1.001832,1.007476,0.989377,0.999595,0.999595,5756221
2021-01-03,0.999648,1.007757,0.992937,0.998929,0.998929,9128283
2021-01-04,0.999145,1.026632,0.987572,1.003650,1.003650,17603489
2021-01-05,1.003683,1.010394,0.991861,0.992179,0.992179,8031796
2021-01-06,0.992183,1.006819,0.985731,1.000534,1.000534,4185750
2021-01-07,1.000379,1.010508,0.984458,1.001259,1.001259,14358374
2021-01-08,1.001316,1.012636,0.985516,1.009173,1.009173,18791258
2021-01-09,1.009127,1.016833,0.990899,1.005192,1.005192,11284943
2021-01-10,1.005245,1.009675,0.990084,1.001972,1.001972,16765760
2021-01-11,1.001931,1.039220,0.978402,1.025020,1.025020,39431178
2021-01-12,1.025370,1.025370,0.991784,1.004702,1.004702,22721365
2021-01-13,1.004723,1.009677,0.992976,1.006509,1.006509,18904292
2021-01-14,1.007820,1.024171,0.994085,1.006509,1.006509,13505441
2021-01-15,1.006498,1.009085,0.973299,1.001076,1.001076,12456165
2021-01-16,1.000538,1.003185,0.990531,1.000375,1.000375,10151061
2021-01-17,1.000545,1.004697,0.992581,0.999732,0.999732,7314150
2021-01-18,0.999150,1.004695,0.996666,1.002345,1.002345,8070501
2021-01-19,1.001948,1.002980,0.995598,0.999083,0.999083,14968578
2021-01-20,0.999341,1.002517,0.989700,1.002236,1.002236,12135265
2021-01-21,1.001684,1.004222,0.986373,0.999650,0.999650,17421421
2021-01-22,1.000653,1.005085,0.988830,0.998735,0.998735,29186559
2021-01-23,0.998723,1.003885,0.995816,0.998990,0.998990,14874770
2021-01-24,0.998802,1.002232,0.996093,0.998878,0.998878,10065030
2021-01-25,0.999001,1.004702,0.993393,0.999322,0.999322,16783952
2021-01-26,0.999515,1.005917,0.994262,0.997848,0.997848,22293964
2021-01-27,0.999411,1.004912,0.994295,1.000570,1.000570,33786894
2021-01-28,1.000145,1.030421,0.994603,1.016355,1.016355,56399457
2021-01-29,1.017193,1.041117,1.001100,1.025060,1.025060,39619480
2021-01-30,1.027563,1.046790,1.009226,1.031930,1.031930,17252580
2021-01-31,1.031927,1.045797,1.029355,1.042085,1.042085,22955656
2021-02-01,1.042322,1.046350,1.017552,1.023395,1.023395,35281626
2021-02-02,1.023302,1.038468,1.010429,1.029711,1.029711,45839307
2021-02-03,1.030134,1.036555,1.001762,1.016602,1.016602,58688933
2021-02-04,1.015592,1.018814,1.001095,1.009807,1.009807,40780092
2021-02-05,1.007879,1.018461,0.999086,1.010927,1.010927,34408965
2021-02-06,1.010554,1.018907,0.992560,1.006548,1.006548,17893389
2021-02-07,1.009050,1.022820,0.996798,1.007718,1.007718,23761898
2021-02-08,1.006337,1.016158,0.980702,1.002042,1.002042,76212449
2021-02-09,1.002694,1.013729,0.974652,1.004429,1.004429,75938330
2021-02-10,1.003026,1.012228,0.986935,1.008726,1.008726,44210391
2021-02-11,1.007952,1.014764,0.998191,1.004817,1.004817,30211033
2021-02-12,1.002292,1.011568,0.993992,1.002379,1.002379,13319717
2021-02-13,1.002780,1.007396,0.991310,1.001512,1.001512,25952258
2021-02-14,1.001405,1.004340,0.996732,1.000111,1.000111,21861459
2021-02-15,0.999597,1.002765,0.990732,1.000079,1.000079,30765987
2021-02-16,1.000257,1.002313,0.992058,0.999725,0.999725,51632090
2021-02-17,1.000355,1.001812,0.991305,1.000500,1.000500,43833497
2021-02-18,1.000622,1.001675,0.993886,0.998573,0.998573,35891320
2021-02-19,0.998891,1.001089,0.995877,0.998542,0.998542,30028833
2021-02-20,0.998448,1.002494,0.962952,0.999343,0.999343,69406475
2021-02-21,0.999838,1.003379,0.995333,1.001311,1.001311,44553435
2021-02-22,1.001555,1.002538,0.988529,0.999872,0.999872,82766112
2021-02-23,0.999881,1.002367,0.973850,0.999206,0.999206,91164448
2021-02-24,0.999222,1.002463,0.992765,0.999976,0.999976,46506584
2021-02-25,1.000216,1.003063,0.993629,0.996698,0.996698,30533488
2021-02-26,0.998403,1.001517,0.990535,0.999607,0.999607,23383987
