Date,Open,High,Low,Close,Adj Close,Volume
2019-01-30,3494.277588,3502.762939,3477.248047,3496.455322,3496.455322,1475
2019-01-31,3496.839844,3535.421143,3435.290527,3466.506592,3466.506592,19289
2019-02-01,3469.393066,3517.770264,3422.825684,3480.772217,3480.772217,13640
2019-02-02,3476.335205,3546.404297,3459.112793,3542.095459,3542.095459,1895
2019-02-03,3540.562744,3544.666992,3436.177734,3477.865967,3477.865967,6525
2019-02-04,3481.734131,3500.410645,3445.643311,3481.219238,3481.219238,3541
2019-02-05,3478.450439,3492.852539,3443.325439,3461.873047,3461.873047,1522
2019-02-06,3465.298584,3465.464600,3330.116455,3444.960938,3444.960938,2837
2019-02-07,3442.654297,3464.208252,3389.160645,3395.978516,3395.978516,539
2019-02-08,3400.352295,3760.553955,3394.452881,3664.841064,3664.841064,7174
2019-02-09,3661.546387,3703.648926,3616.798584,3677.963867,3677.963867,599
2019-02-10,3675.893555,3858.133789,3617.355957,3686.288086,3686.288086,2598
2019-02-11,3693.373047,3709.273682,3582.399658,3636.487305,3636.487305,2703
2019-02-12,3630.574707,3721.284180,3582.999268,3664.991211,3664.991211,1060
2019-02-13,3664.455078,3739.781250,3599.573730,3641.118652,3641.118652,3996
2019-02-14,3638.430908,3689.823242,3580.104004,3611.824463,3611.824463,888
2019-02-15,3610.236084,3670.509521,3587.312500,3629.195801,3629.195801,73
2019-02-16,3634.654297,3670.457031,3609.229980,3644.544678,3644.544678,948
2019-02-17,3641.877441,3787.968506,3587.117432,3705.290771,3705.290771,1740
2019-02-18,3693.864746,3934.010010,3687.711426,3909.032715,3909.032715,12638
2019-02-19,3911.865234,3988.458252,3858.828369,3869.743896,3869.743896,853
2019-02-20,3866.156006,4055.464355,3833.449707,4055.464355,4055.464355,2776
2019-02-21,4053.335938,4053.335938,3902.082275,3978.724365,3978.724365,1571
2019-02-22,3980.403809,4033.532715,3926.614258,4018.188721,4018.188721,1725
2019-02-23,4010.539551,4166.842285,3986.694824,4166.842285,4166.842285,5540
2019-02-24,4167.251953,4329.915039,3638.231445,3659.927734,3659.927734,7180
2019-02-25,3635.353516,3943.294189,3635.353516,3865.781738,3865.781738,9979
2019-02-26,3863.327881,3904.572998,3813.608887,3904.572998,3904.572998,4911
2019-02-27,3903.924072,3915.748779,3727.824219,3903.794922,3903.794922,10917
2019-02-28,3902.084473,3948.526367,3848.970703,3854.585449,3854.585449,1456
2019-03-01,3854.467773,3924.740479,3824.546387,3858.349854,3858.349854,816
2019-03-02,3854.443848,3931.375732,3780.348877,3871.576904,3871.576904,2372
2019-03-03,3885.564697,3918.596680,3796.458252,3824.169189,3824.169189,13356
2019-03-04,3821.190186,3893.581055,3735.104492,3759.722168,3759.722168,16895
2019-03-05,3769.459961,3952.503418,3718.653809,3923.037109,3923.037109,14615
2019-03-06,3926.309570,3979.949219,3793.018311,3923.130615,3923.130615,5609
2019-03-07,3927.662354,3976.736816,3882.132813,3898.299561,3898.299561,22195
2019-03-08,3905.563477,3971.554688,3799.407227,3901.643799,3901.643799,4772
2019-03-09,3894.204590,3979.255859,3890.409180,3941.186768,3941.186768,7745
2019-03-10,3978.052979,3999.014893,3912.604980,3979.810791,3979.810791,233
2019-03-11,3981.741699,3996.448975,3872.889893,3900.048340,3900.048340,2517
2019-03-12,3900.898438,3939.329834,3832.922119,3909.919189,3909.919189,5523
2019-03-13,3921.076904,3929.628418,3874.613037,3901.743652,3901.743652,4701
2019-03-14,3899.202148,3963.984375,3892.426514,3941.653320,3941.653320,4926
2019-03-15,3937.429932,4014.020264,3897.204590,3967.204834,3967.204834,7745
2019-03-16,3973.113037,4144.412598,3973.113037,4041.244873,4041.244873,3435
2019-03-17,4037.768799,4073.628906,3978.152832,4031.446533,4031.446533,20982
2019-03-18,4035.639893,4094.050781,4006.359131,4075.624023,4075.624023,2960
2019-03-19,4074.385742,4093.117432,4023.299072,4076.272705,4076.272705,5386
2019-03-20,4080.720947,4106.047852,4024.023926,4102.376953,4102.376953,6763
2019-03-21,4103.654785,4117.884766,3996.198242,4031.062012,4031.062012,37598
2019-03-22,4027.547363,4078.668945,4017.970215,4034.865234,4034.865234,5037
2019-03-23,4030.316650,4084.790283,4008.659424,4043.718994,4043.718994,1384
2019-03-24,4048.202637,4048.441162,3998.411621,4034.192139,4034.192139,68
2019-03-25,4038.805420,4053.718994,3940.081299,3974.144043,3974.144043,1686
2019-03-26,3981.533691,4002.753662,3934.106689,3991.632324,3991.632324,1945
2019-03-27,3992.587158,4105.938477,3906.998535,4083.736816,4083.736816,10511
